dataset,frame,llava_count,llava_confidence,llava_scene
video1_nv,frame_0526.jpg,2,0.95,"This scene depicts a street view with a storefront on the right side of the image. There are two visible pedestrians: one walking on the sidewalk and another standing in front of the store. The storefront has a poster or sign that resembles a person, which is likely intended to attract customers' attention. There are no mannequins, statues, reflections, or vehicle parts that resemble humans in this image."
video1_nv,frame_0370.jpg,2,0.95,"This is an urban scene with a storefront displaying a poster featuring a human figure, and a mannequin standing outside the store. There are two visible pedestrians: one walking on the sidewalk and another standing in front of the store. The image also captures a car and a building in the background."
video1_nv,frame_0076.jpg,2,0.85,This image captures an urban scene with two people walking on a sidewalk near a storefront. The environment suggests a commercial area with shops and businesses. There are no vehicles or other objects that resemble humans in the immediate vicinity of the pedestrians.
video1_nv,frame_0367.jpg,3,0.85,"This scene depicts a typical urban street with pedestrians going about their day. There is a storefront with a poster of a person, which is likely an advertisement or promotional material for a product or service related to fashion or beauty. The people in the image appear to be engaged in various activities such as walking on the sidewalk and standing in front of the store. The presence of a handbag suggests that this area might be a commercial district with shops and boutiques."
video1_nv,frame_0084.jpg,2,0.85,"The image depicts a street scene with a person walking on the sidewalk and another standing near a building entrance. There is no clear evidence of mannequins, statues, reflections, or vehicle parts that resemble humans in this image."
video1_nv,frame_0113.jpg,3,0.95,"The image depicts an urban scene with three pedestrians visible. The person on the left is walking, the one in the center is standing, and the one on the right is also walking. There are no mannequins or statues present, and all individuals are clearly distinguishable from their surroundings."
video1_nv,frame_0118.jpg,2,0.95,"This image depicts a city street scene during daylight hours. There are two visible pedestrians: one adult standing near a storefront and one child walking on the sidewalk. The adult is wearing a dark jacket, while the child is dressed in lighter clothing. The background shows a storefront with signage, and there is a poster with a human figure on it to the right of the frame."
video1_nv,frame_0092.jpg,2,0.85,"The image depicts an urban scene with two individuals, one walking on the left side of the frame and another standing to the right. The setting appears to be a city street with shops and a sidewalk. There is no evidence of any other pedestrians or rejected items in this image."
video1_nv,frame_0109.jpg,5,0.98,"The image depicts an urban scene with several pedestrians walking on the sidewalk in front of a store. There are also some people standing, possibly waiting or just taking a break. The environment appears to be a commercial area with shops and buildings lining the street."
video1_nv,frame_0521.jpg,3,0.95,"The image depicts a city street scene with three pedestrians visible. There is an adult walking to the left, another adult standing in front of a store, and a child walking to the right. The background shows a storefront with a poster of a person in the window, which is reflected on the glass. There are no mannequins or statues visible in this image."
video1_nv,frame_0857.jpg,2,0.95,"The scene shows a street corner with a bank or financial institution named 'Europoil'. There is a sign indicating the entrance to the bank. The bank has an open door, and there are people walking by on the sidewalk. The overall atmosphere suggests a typical day in an urban area with pedestrian activity."
video1_nv,frame_0088.jpg,3,0.95,"The image depicts a city street scene with pedestrians walking on the sidewalk. The focus is on a storefront with advertising signage, and there are other shops and buildings in the background. The weather appears to be overcast, and it's daytime."
video1_nv,frame_0119.jpg,2,0.95,"The image shows an urban scene with two pedestrians. On the left side, there is an adult walking away from the camera. On the right side, there is another adult standing still near a building. The background features a storefront and a sidewalk. There are no mannequins or statues visible in this image."
video1_nv,frame_0130.jpg,2,0.95,"The image depicts a busy urban scene with various buildings, shops, and pedestrians. The focus is on the people in the foreground, but there are also elements of the cityscape that suggest a bustling commercial area. The presence of a vehicle part that resembles a person adds an interesting visual element to the scene."
video1_nv,frame_0075.jpg,2,0.85,"The image depicts an urban scene with a city street corner. There are two pedestrians visible: one walking to the left and another standing to the right, both at some distance from the camera. The environment includes a commercial building with a sign that reads 'ASIA', suggesting it may be a retail or service establishment. The street is lined with shops and there's a sidewalk where people are present. The weather appears to be overcast, and the overall atmosphere suggests a typical day in an urban setting."
video1_nv,frame_0073.jpg,2,0.95,"This urban scene depicts a city street with pedestrians walking on the sidewalk. There are storefronts and a building with signage in the background. The focus is on the people, who seem to be going about their daily activities. The image captures the hustle and bustle of city life."
video1_nv,frame_0525.jpg,3,0.95,"The image depicts an urban scene with three pedestrians: one walking to the left, another standing in front of a storefront, and a third walking to the right. The background shows various shops and businesses, including one that appears to be a gaming or electronics store. There are also some posters visible in the background, which might suggest an area with commercial activity."
video1_nv,frame_0101.jpg,6,0.95,"This is a daytime urban scene featuring a city street with pedestrians. The photo captures a moment of everyday life, with individuals engaged in various activities such as walking and standing on the sidewalk. There's a storefront with signage that includes an image of a person, which might suggest the presence of a human or a representation of one. However, without additional context, it's not possible to confidently identify any objects as mistaken for people."
video1_nv,frame_0106.jpg,7,0.85,"This is an urban scene showing a busy street corner. There are several pedestrians visible, including adults and children, walking or standing on the sidewalks and in front of storefronts. The image appears to be taken during the day under overcast skies. There are no mannequins or vehicle parts that resemble humans in this scene."
video1_nv,frame_0131.jpg,2,0.95,"The image shows a city street scene with two pedestrians visible. There is one individual walking on the sidewalk to the left and another person standing in the middle of the frame. The background includes a building with a sign that reads 'ASIA', suggesting it might be a commercial or retail establishment. The street appears to be relatively quiet, with no other people or vehicles immediately visible."
video1_nv,frame_0085.jpg,2,0.95,"The image shows an urban scene with a pedestrian walking on the sidewalk and another standing near a building. There are no mannequins or statues visible in this image. The vehicle part that resembles a human figure is likely a parking meter, which is not a person but has a human-like shape. The poster with a human image is placed outside a storefront, possibly advertising a product or service related to health or fitness. The overall scene suggests a typical day in an urban area with pedestrians going about their daily routines."
video1_nv,frame_0086.jpg,2,0.95,"The image depicts an urban scene with a storefront and a sidewalk. There are two people visible: one walking to the left and another standing near the entrance of the store. The presence of a poster of a person on the window and a reflection in the glass suggest that there may be more pedestrians present, but they are not fully visible or directly interacting with the scene."
video1_nv,frame_0523.jpg,3,0.85,"The image depicts a street scene with several people walking or standing near a storefront. The storefront has a large window displaying various items, and there are posters on the windows that appear to be reflections of people due to the glare on the glass. There is also a mannequin visible in the storefront window. The pedestrians include an adult walking right, an adult standing left, and a child walking left. The confidence level for detecting humans is high, with only one instance of a rejected item."
video1_nv,frame_0091.jpg,3,0.85,"The image depicts a busy urban street scene with pedestrians. There are three individuals visible: one adult walking to the right, another adult standing to the left, and a third adult walking to the right. The first two pedestrians appear to be closer to the camera than the third. The environment suggests a commercial area with shops and businesses, as indicated by the signage in the background. There are no mannequins or reflections that resemble humans in this scene."
video1_nv,frame_0543.jpg,2,0.85,"This scene appears to be taken from a street-level perspective, showing the front of a store or business with a person walking by and another standing in front. The image is slightly blurred, which affects the clarity of some details."
video1_nv,frame_0535.jpg,2,0.95,"The image depicts an urban scene with two people visible. One individual is walking on the sidewalk, while another is standing in front of a storefront. The storefront has a large window displaying various items, including mannequins and posters. The environment appears to be a commercial area with shops lining the street. There are no vehicles or other pedestrians visible in this particular frame."
video1_nv,frame_0117.jpg,3,0.95,"The scene appears to be a busy urban street corner during daylight hours. There are pedestrians walking and standing, with one individual seemingly in the process of crossing the street. The environment suggests a commercial area with shops and businesses lining the sidewalks. The presence of vehicles and advertising indicates a bustling cityscape."
video1_nv,frame_0519.jpg,2,0.95,"The image captures a street scene with two pedestrians: one walking on the left side of the frame and another standing in front of a store. The setting appears to be an urban environment, possibly a commercial area given the presence of a storefront. There is no evidence of vehicles or crosswalks in this particular view. The image has been processed with object detection software, which has identified a mannequin and a poster with human images as non-pedestrians."
video1_nv,frame_0129.jpg,2,0.85,"The image depicts an urban scene with two pedestrians visible. One individual is walking away from the camera, while another person is standing in front of a storefront. There are no mannequins or statues present in the scene. The environment suggests a commercial area with shops and businesses along the street. The weather appears to be overcast, and there is a mix of pedestrians on the sidewalks."
video1_nv,frame_0520.jpg,2,0.95,"The image depicts an urban scene with two pedestrians visible. On the left side of the frame, there is an adult standing on the sidewalk, and on the right side, another adult is walking along the same sidewalk. The background shows a storefront with a poster in the window that resembles a person, but it is not a real human."
video1_nv,frame_0348.jpg,3,0.95,"The image depicts an urban scene with three pedestrians. On the left, there is an adult walking away from the camera. In the center, another adult is standing still on a crosswalk, possibly waiting to cross the street. To the right, a child is also walking away from the camera. The environment suggests a city setting with buildings and a sidewalk. There are no mannequins, posters of human images, reflections, or vehicle parts that resemble humans visible in this image."
video2_nv,frame_1537.jpg,2,0.95,"This scene depicts a city street intersection with traffic lights, crosswalks, and vehicles. The focus of the image is on the people present in the scene. There are two pedestrians visible: one walking to the left and another standing to the right. The presence of traffic lights and crosswalks suggests that this is an urban area with regulated traffic. The architecture of the buildings and the style of the vehicles indicate a modern city environment."
video2_nv,frame_1224.jpg,2,0.85,"This image depicts a city street scene with a storefront displaying various items, including a poster and a mannequin. There are two visible pedestrians: one walking on the sidewalk and another standing near the entrance of the store. The background shows a typical urban setting with buildings and a clear sky."
video2_nv,frame_1226.jpg,0,0.95,"This is an urban scene featuring a commercial building with a sign that reads 'GAES' and a storefront display. The area appears to be a shopping district, possibly in a city center. There are no visible pedestrians in the image provided."
video2_nv,frame_1547.jpg,1,1.0,"This scene depicts a city street with a crosswalk. There is one pedestrian standing in the crosswalk, and there's a poster of a person on the ground. The environment suggests an urban setting with buildings and traffic lights visible."
video2_nv,frame_1536.jpg,0,0.95,"This image depicts an urban scene with a street intersection. There are no visible pedestrians in this scene, only a poster of a person that resembles a human but is not an actual person. The focus is on the road and traffic infrastructure."
video2_nv,frame_1533.jpg,2,0.85,"The image depicts a city scene with a pedestrian crossing at a crosswalk. The environment includes residential buildings, a sidewalk, a street corner, and traffic lights. The weather appears to be clear, and the overall atmosphere is that of an everyday urban setting."
video2_nv,frame_1550.jpg,2,0.95,"This image depicts a city street scene with two pedestrians visible. The street is busy with vehicles and traffic lights, indicating an urban environment during daylight hours."
video2_nv,frame_1554.jpg,3,0.85,"This urban scene depicts a city street with pedestrians and vehicles. The focus is on the people, with one individual walking away from the camera, another standing on the sidewalk, and a third person walking towards the camera. There are also cars visible in the image. The poster of a person is present on the building, which is likely an advertisement or promotional material. The overall scene suggests a typical day in a city with active pedestrian traffic."
video2_nv,frame_1558.jpg,2,0.85,"The image depicts an urban scene with a crosswalk and traffic lights. There are two visible pedestrians: one adult walking to the left, and one child standing to the right. The child's position is partially obscured by a vehicle part that resembles a human figure. The poster in the background features a human image, which is also rejected as it contains a human figure."
video2_nv,frame_1319.jpg,2,0.95,"This image captures an urban scene with two pedestrians visible. The person standing appears to be waiting or observing something, while the other individual is walking on the sidewalk. There is a poster of a person on the wall, which is not a real human being and has been included as a rejected object."
video2_nv,frame_1526.jpg,2,0.85,"This scene captures a busy urban street with various elements. There are two pedestrians visible: one adult walking to the left and one child standing on the sidewalk to the right. The presence of a crosswalk suggests that this is an area designed for pedestrian safety, with traffic signals to control vehicle movement. The buildings in the background indicate a commercial or residential area, possibly within a city center. There are no mannequins, reflections, or vehicle parts that resemble humans visible in this image."
video2_nv,frame_1503.jpg,0,0.95,"The image depicts an urban scene with a focus on a pedestrian crossing. There is a poster of a person in the crosswalk, which is likely intended to promote safety for pedestrians. The scene includes a road with vehicles and traffic lights, as well as buildings that suggest a commercial or residential area. There are no visible pedestrians in this image."
video2_nv,frame_1539.jpg,2,0.95,"This urban scene depicts a city street with traffic lights and crosswalks. There are two visible pedestrians, one walking on the sidewalk and another standing at the corner of the street. The poster in the background is likely placed there for advertising or promotional purposes."
video2_nv,frame_1564.jpg,0,0.95,The image shows an urban scene with a statue and a reflection that are mistaken for pedestrians. There are no actual people visible in this scene.
video2_nv,frame_1498.jpg,0,0.95,"This image depicts an urban street scene with various elements. There are no visible people in the image; however, there is a poster of a soccer player on the sidewalk. The poster is placed at a height that suggests it's meant to be seen by pedestrians. The environment includes buildings, trees, and vehicles, indicating a typical cityscape. The street appears to be quiet with no moving traffic or pedestrians."
video2_nv,frame_0103.jpg,2,0.95,"The image shows a city street with two visible pedestrians, one walking and one standing. There are no mannequins or statues present, and the reflection of vehicles in glass does not constitute human presence."
video2_nv,frame_0689.jpg,2,0.95,The image depicts an urban scene with two visible pedestrians: one walking to the left and another standing to the right. There are no mannequins or statues present in this image.
video2_nv,frame_1548.jpg,0,0.98,"The image depicts an urban street scene with various elements. There are no actual pedestrians visible; the focus is on a poster or advertisement featuring a person's face in the background. The scene includes a crosswalk, traffic lights, and buildings. The presence of vehicles and infrastructure suggests it is a busy city area."
video2_nv,frame_1308.jpg,3,0.85,"The image shows an urban scene with a red storefront, which is Santander bank. There are three visible pedestrians: one adult standing in front of the store, and two others, one child walking towards the store and another adult standing to the right of the store. The presence of a reflection of a person on the window and a poster depicting a person within the storefront window were rejected as they do not represent actual people."
video2_nv,frame_1513.jpg,2,1.0,"This image depicts an urban scene with two visible pedestrians. The area seems to be a busy street corner, possibly in a tourist-heavy location given the presence of a statue that resembles a soccer player. There are vehicles and traffic lights indicating a regulated traffic system. The weather appears to be sunny, and the overall atmosphere suggests a typical day in an urban environment."
video2_nv,frame_1520.jpg,2,0.95,"This image depicts an urban scene with two pedestrians. The adult is walking on the right side of the street, while the child is walking on the left side. There are no mannequins or statues visible in this scene. The car's design resembles a human figure but is not a real person."
video2_nv,frame_1556.jpg,2,0.85,"This scene depicts an urban setting with a pedestrian crossing the street at a crosswalk and another person standing on the sidewalk. There is a poster of a person in the background, which is not a real human but rather an advertisement or sign."
video2_nv,frame_0730.jpg,3,0.95,"The image depicts a city street scene with three pedestrians. The adult on the left is walking, the adult in the middle appears to be standing in a crosswalk, and the child on the right is also walking. There are no mannequins, statues, reflections of people, or vehicle parts that resemble humans visible in this image."
video2_nv,frame_1507.jpg,2,0.85,This is an urban scene with a busy street corner. There are two pedestrians visible: one walking on the sidewalk and another standing near the crosswalk. The presence of a vehicle in motion suggests that this is a public area with vehicular traffic.
video2_nv,frame_1318.jpg,3,0.95,"This image depicts a city street scene with three visible pedestrians: one standing and two walking. The setting appears to be a commercial area, possibly a shopping district, given the presence of storefronts and a sidewalk. There is no indication of any vehicles or other forms of transportation in this particular view."
video2_nv,frame_0694.jpg,2,0.85,"The image depicts an urban scene with two pedestrians walking along a sidewalk. The environment suggests a commercial area with shops and possibly a café or restaurant. The presence of a car door in the background indicates that this is likely taken from a street-level perspective, possibly from a vehicle window. There are no mannequins or posters with human images visible in this image."
video2_nv,frame_1222.jpg,2,0.85,"The image depicts an urban scene on a street corner, featuring a shop named 'Gaeas'. There are two pedestrians visible: one walking to the left and another standing in front of the storefront. The scene includes a storefront with a reflection of a person in the window, which is likely a mannequin, and a poster of a person on display. The environment suggests a commercial area with foot traffic."
video2_nv,frame_1541.jpg,2,0.95,"This image depicts a city street scene with two pedestrians visible. The adult is walking on the sidewalk, and the child appears to be standing near the edge of the crosswalk. There are no mannequins or reflections that resemble humans in this image."
video2_nv,frame_1492.jpg,2,0.95,"The image depicts an urban street scene with traffic and pedestrians. There are two visible pedestrians: one walking on the sidewalk and another standing at the corner of the intersection. The presence of a poster in the crosswalk with a human image is likely intended to promote safety for pedestrians, given its placement. Additionally, there appears to be a vehicle part that resembles a human figure, possibly indicating a car door or window, which could lead to confusion about the number of people present."
video2_nv,frame_1565.jpg,2,0.85,"This urban scene features a busy street intersection with traffic lights and crosswalks. There are two pedestrians visible: one walking on the sidewalk to the left and another standing on the corner to the right, both appearing to be adults. The image also contains a poster of a person on the wall, which has been identified as a rejected object."
video2_nv,frame_0102.jpg,3,0.85,"The image shows a city street scene with three visible pedestrians, one of which is partially obscured by a bus stop bench. The other two are clearly visible and appear to be walking on the sidewalk. There is also a bus stop bench that has a design resembling a person sitting, which could be mistaken for a human at first glance. The scene includes a bus parked at the curb, buildings with storefronts, and a clear sky."
video2_nv,frame_1501.jpg,1,0.95,"This scene depicts an urban environment with a pedestrian crossing at a crosswalk. There are vehicles, including cars and trucks, indicating active traffic in the area. The presence of buildings and street signs suggests this is a commercial or residential district. The weather appears to be clear with no visible rain or snow."
video2_nv,frame_1306.jpg,3,0.95,"The image depicts a city street scene with a storefront. There are three pedestrians visible: one adult walking right, one adult standing near the entrance of the building, and one child walking left. The scene also contains a poster in the window that resembles a person, but it is not an actual human."
video2_nv,frame_1560.jpg,2,0.95,"The image depicts a busy urban scene with a crosswalk, pedestrians, vehicles, and various city elements. The focus is on the people in the scene, with one individual walking away from the camera and another standing near the road. There are no mannequins or reflections that resemble humans in this image."
video2_nv,frame_1529.jpg,0,0.95,"The image shows an urban scene with a vehicle stopped at a traffic light. There are no pedestrians visible in this image, as all individuals present are either statues or posters of people. The scene includes a sidewalk, a roadway with a crosswalk, and buildings in the background."
video2_nv,frame_1506.jpg,0,0.95,"The image shows a city street scene with various elements such as buildings, vehicles, and traffic infrastructure. There is no evidence of any real people in the scene; instead, there is a poster of a person on the sidewalk. The focus of the image seems to be on the urban environment rather than on pedestrians."
video2_nv,frame_0690.jpg,2,0.95,"The image depicts an urban street scene with a storefront display and a reflection of a pedestrian in the storefront window. There are two visible pedestrians: one walking on the sidewalk and another standing in front of the store. The human count is 2, and the confidence level for detecting humans is high at 0.95."
video2_nv,frame_1301.jpg,3,0.95,"The image captures a street scene with a Santander bank branch. There are three visible adults: one walking to the left, one standing in front of the storefront, and one walking to the right. The presence of a poster with human images and a reflection in the glass were identified as non-pedestrians."
video2_nv,frame_1525.jpg,0,0.95,"The image shows an urban scene with a street intersection, buildings in the background, and a clear sky. There are no visible pedestrians; the focus is on the vehicles and the road infrastructure."
video2_nv,frame_1504.jpg,0,0.95,"The image depicts an urban scene with a crosswalk and traffic lights. There are no visible pedestrians in this particular view, as all individuals appear to be inside vehicles or obscured by objects. The focus of the image is on the street intersection and the surrounding architecture."
video2_nv,frame_0692.jpg,2,0.85,"The image depicts a street scene with a storefront and a sidewalk. There are two visible pedestrians: one walking to the left and another standing on the right side of the frame. The statue in the background is not a real person, and there are reflections on the glass that might be mistaken for people but are not actual pedestrians."
video2_nv,frame_1519.jpg,1,0.95,"This image depicts an urban street scene with a clear sky and buildings on both sides. There is a crosswalk with traffic lights and a pedestrian waiting to cross the street. The sidewalk has a person standing, and there are vehicles parked or moving along the roadway. The presence of a poster and reflections in glass windows suggest that this image was taken during the daytime under clear weather conditions."
video2_nv,frame_1530.jpg,2,0.85,"This urban scene depicts a city street intersection with traffic lights and pedestrian crossings. There are two visible pedestrians: one walking on the sidewalk to the right, and another standing on the corner of the street to the left. The image is taken from a high angle, showing both vehicles and pedestrians in the frame."
video2_nv,frame_1483.jpg,2,0.75,"This scene depicts a city street with pedestrians. There are two individuals who appear to be walking or standing, one of whom is partially obscured by a poster on the wall. The image quality and angle make it difficult to discern additional details about the people or the environment."
video2_nv,frame_1057.jpg,0,0.95,"The image depicts a city street scene, featuring a storefront with a mannequin and posters of people displayed in the window. There are no visible pedestrians on the sidewalk or street in this particular viewpoint."
video2_nv,frame_1511.jpg,2,0.75,"The image depicts an urban scene with a crosswalk and a pedestrian walking on the sidewalk. There is also a poster of a soccer player in the background, which is not a real person. A reflection of a person can be seen on the ground surface, likely from a window or glass door."
video2_nv,frame_1493.jpg,0,0.95,"This is an urban street scene with various elements such as buildings, vehicles, and traffic infrastructure. The focus of the image is on a pedestrian crossing area where there is a poster of a person that looks like it could be mistaken for a real human being due to its placement and the angle at which the photo was taken. However, upon closer inspection, it becomes clear that this is not a real person but rather an advertisement or signage."
video2_nv,frame_1484.jpg,0,0.25,"The image shows an urban street scene with buildings, vehicles, and traffic infrastructure. There are no visible pedestrians in this particular frame. The focus is on the road and the surrounding architecture. ..."
video2_nv,frame_1482.jpg,0,0.95,This image depicts an urban street scene with buildings on both sides. The road has a crosswalk and there are vehicles parked along the curb. There is no evidence of any actual pedestrians in this scene.
video2_nv,frame_1058.jpg,0,0.95,"The image depicts an urban scene with a storefront on the ground floor of a building. The store appears to be selling clothing or accessories, as indicated by the mannequin and poster in the window. There are no visible pedestrians in the immediate vicinity of the store. The background shows a city street with other buildings and possibly more pedestrians, but they are not clearly distinguishable due to the distance and angle."
video2_nv,frame_1242.jpg,3,0.95,"The image depicts a city street scene during the daytime. There are three visible pedestrians: one walking on the sidewalk to the left, another standing in front of a storefront, and a third walking on the sidewalk to the right. The scene is outdoors with clear visibility. There are no mannequins or statues present, and there are no reflections that could be mistaken for people."
video2_nv,frame_1562.jpg,2,0.85,"The image shows an urban scene with a crosswalk, traffic lights, and buildings. There is a clear view of two pedestrians: one walking on the right side of the street and another standing near the left edge of the frame."
video2_nv,frame_1555.jpg,2,0.95,"The scene depicts a busy urban street with traffic and pedestrians. The focus is on the crosswalk where two individuals are present. There is also a poster of a person in the background, which has been identified as a rejected object."
video2_nv,frame_1293.jpg,5,0.98,"The image depicts an urban scene, likely a shopping area or commercial district. There are several pedestrians visible, walking on the sidewalk and standing near a storefront. The storefront has a red awning with white text, and there is a signboard in front of it. The people appear to be going about their daily activities. The image quality is good, allowing for clear identification of individuals."
video2_nv,frame_1531.jpg,0,0.95,"The image shows an urban street scene with several buildings lining both sides. There are no visible pedestrians in this image, and the focus is on the street itself, which appears to be relatively quiet with no moving vehicles or people at the time the photo was taken. The presence of a poster with a human figure on it suggests that there may have been an event or gathering recently, but currently, the street is clear."
video2_nv,frame_1552.jpg,2,0.85,"The image depicts an urban street scene during daylight. There are two pedestrians visible: one walking to the right and another standing on the sidewalk to the left. The presence of a poster with a human face is likely intended as advertising or promotion, but it does not represent a real person in the scene."
video2_nv,frame_1294.jpg,5,0.98,"The image depicts an urban scene with multiple pedestrians, likely in a shopping or commercial area. The focus is on the entrance of a store, which has a red awning and a sign advertising 'Santander'. There are individuals who appear to be walking or standing near the entrance, suggesting they may be customers or passersby. The environment suggests it might be a cooler climate due to the attire of the people present. The presence of a glass surface in the foreground indicates that this photo was taken from across the street, possibly by someone on the sidewalk."
video2_nv,frame_1479.jpg,5,0.75,"The image depicts a city street scene with multiple pedestrians visible. The focus is on the right side of the street, where several individuals are walking or standing. There are also some people partially visible on the left side of the street. The scene includes urban elements such as buildings, vehicles, and traffic infrastructure. The weather appears to be overcast, suggesting a cloudy day."
video2_nv,frame_1488.jpg,2,0.95,"This is an urban scene with a pedestrian crossing at a traffic light. The image shows a city street with buildings, trees, and a clear sky. There are two visible pedestrians: one walking on the sidewalk and another standing near a building. The overall atmosphere of the image suggests it might be a sunny day in a warm climate, given the palm trees and the attire of the people."
video2_nv,frame_1060.jpg,2,0.85,This image depicts an urban scene with a storefront on the ground floor of a building. There are two pedestrians visible: one standing in front of the store and another walking on the sidewalk. The presence of a mannequin in the window display and reflections on the glass make it challenging to determine if there are additional people present.
video2_nv,frame_1534.jpg,2,0.85,"This image depicts an urban scene with two visible pedestrians. One adult is walking to the left, and one child/adult is standing to the right. The environment includes a crosswalk, buildings, and a clear sky. There are no mannequins or reflections that resemble humans in this image."
video2_nv,frame_1296.jpg,3,0.95,"The scene depicts a city street with pedestrians walking along the sidewalk in front of a bank or financial institution. The architecture suggests a modern urban environment, and there are no vehicles visible in this image. The focus is on the people and their activities."
video2_nv,frame_1225.jpg,2,0.95,"The image depicts a city street scene. There are two visible pedestrians: one walking on the sidewalk and another standing in front of a store window. The setting appears to be an urban environment with shops, possibly during daylight hours given the natural light. The presence of people suggests activity typical for commercial areas."
video2_nv,frame_1535.jpg,0,0.95,"The image shows an urban street scene with a crosswalk. There are no visible pedestrians in this scene, only objects that resemble human figures such as statues and posters."
video2_nv,frame_1563.jpg,2,0.85,"The image depicts an urban scene with two visible pedestrians, one walking and one standing. There are also reflections that appear to be people in vehicles, but these are not actual pedestrians due to the nature of reflections."
video2_nv,frame_1480.jpg,0,0.95,"The image appears to be taken from a vehicle, showing a street scene with buildings on both sides. There is a pedestrian crossing sign visible, indicating that this area is designed for pedestrian traffic. However, the focus of the photo is on the road and the vehicles, rather than the people present in the background."
video2_nv,frame_1528.jpg,0,0.95,
video2_nv,frame_1557.jpg,2,0.85,"This is an urban scene featuring a city street with pedestrians, buildings, and traffic signs. The image includes a crosswalk where one person is walking, and another person is standing on the sidewalk. There are also vehicles visible in the background. The overall environment suggests a typical day in an urban area with people going about their daily activities."
video2_nv,frame_1546.jpg,1,0.95,"This image depicts a busy urban scene with a pedestrian crossing the street at a crosswalk. The environment includes buildings, a street corner with traffic lights and signs, and vehicles on the road. There is one person visible in the image, who appears to be walking across the street. The overall atmosphere suggests a typical day in a city with moderate foot traffic."
video2_nv,frame_1545.jpg,2,0.85,"This urban scene depicts a city street during daylight hours. There are two visible pedestrians: one walking on the sidewalk and another standing near the crosswalk. The image includes a poster of a person in the crosswalk, which is not an actual pedestrian but is likely there for safety or promotional purposes."
video2_nv,frame_1238.jpg,2,0.95,"This image depicts an urban scene with a person walking on the sidewalk and another standing in front of a store. There is a mannequin visible in the store window, which has been included as a rejected object since it does not represent a real human."
video2_nv,frame_1297.jpg,2,0.85,"In this urban scene, there are two visible pedestrians: one walking to the left and another standing in front of a store. The environment appears to be a busy city street with shops on the ground floor and a building with a red sign above it. There is also a poster of a person near the entrance of the store."
video2_nv,frame_1295.jpg,3,0.95,"The image depicts an urban scene with a bank or financial institution in the background. There are three pedestrians visible: one adult walking to the right, another adult standing to the left, and a third adult walking to the right. The setting appears to be a busy sidewalk with people going about their day."
video2_nv,frame_0693.jpg,2,0.85,"The scene depicts an urban setting, likely a commercial area, with a storefront prominently featuring a mannequin in the window. There are two pedestrians visible: one walking on the right side of the image and another standing on the left side, both partially obscured by objects or shadows. The environment includes a sidewalk, a building facade, and what appears to be a storefront with a display window."
video2_nv,frame_1567.jpg,2,0.95,"This urban scene features a busy intersection in a city. There are two visible pedestrians: one walking to the left and another standing to the right. The image also shows vehicles, including cars and a truck, as well as traffic lights controlling the flow of traffic. The presence of buildings and trees indicates an urban environment."
video2_nv,frame_1543.jpg,2,0.85,"The image depicts an urban street scene with two visible pedestrians. On the left side of the frame, there is an adult walking away from the camera. On the right side, partially obscured by a vehicle, is a child standing still. There are no other people or human-like objects in the image that could be mistaken for humans. The scene appears to be a typical city street with traffic and pedestrians."
video2_nv,frame_1522.jpg,2,0.97,"The image depicts an urban scene with a clear focus on the intersection of a city street. There are two pedestrians visible: one walking to the left and another standing to the right, both appearing to be adults. The vehicle on the road is partially obscured by the perspective of the photo. The poster on the sidewalk features an image of a person, which is likely intended as an advertisement or promotional material. There are no mannequins or statues visible in this scene. The overall confidence level for detecting humans is high due to the clear visibility and distinct human forms."
video2_nv,frame_1508.jpg,2,0.85,"The image depicts a busy urban street scene with vehicular traffic and pedestrians. There are two visible pedestrians: one walking to the left and another standing to the right. The person walking is more clearly visible, while the standing individual is partially obscured by a vehicle. Additionally, there is a banner with an image of a human that has been rejected as it is not a real person."
video2_nv,frame_1523.jpg,2,0.95,"The image depicts a city street scene with two visible pedestrians, one walking on the sidewalk and another standing at the corner. There is a poster of a person on the sidewalk, which has been identified as a rejected item due to the human image present. Additionally, there appears to be a reflection of a pedestrian in the glass, which has also been identified as a rejected item. The overall scene suggests an urban environment with typical city elements such as buildings, traffic signs, and vehicles."
video2_nv,frame_1502.jpg,3,0.75,"The image depicts a city street scene on a sunny day. There are three pedestrians visible: an adult walking to the left, a child standing to the left of the adult, and another adult standing to the right. The child is partially obscured by the adult. In the crosswalk, there is a poster featuring a human image, which is likely intended as an advertisement or promotional material. No mannequins, statues, reflections, or vehicle parts that resemble humans are visible in this scene."
video2_nv,frame_1298.jpg,4,0.85,"This scene depicts a street corner with a Santander bank branch. There are pedestrians walking and standing on the sidewalk, indicating that this is a busy area with foot traffic. The presence of the storefront suggests that there may be other businesses in the vicinity. The weather appears to be clear and it is daytime."
video2_nv,frame_1510.jpg,2,0.95,"This scene depicts an urban environment with pedestrians and vehicles. There is a clear distinction between the human subjects and the poster, which is not a real person but rather a printed image. The confidence level for detecting humans is high due to the clear visibility of the individuals."
video2_nv,frame_1553.jpg,2,0.85,"The image shows a city street with traffic and pedestrians. The focus is on a crosswalk where there are two people, one walking and one standing. There's also a poster of a person on the wall to the left side of the frame."
video2_nv,frame_1538.jpg,0,0.95,
